8152
5733
8824
1119
448
3218
10146
13883
4669
5033
4326
2676
5250
5662
3224
9093
20899
8440
8490
16436
3087
4192
8326
3721
7037
2497
4788
7727
3522
6666
4696
4665
2538
8403
7285
2812
2886
9950
5660
10111
3735
13693
3275
5351
3674
1793
4627
2654
8838
3687
6383
4935
4261
6094
8307
15256
12683
8871
716
5075
3820
6363
6736
9002
18014
17977
5861
6787
8678
12257
101
12461
7279
2306
345
7300
5334
19375
9266
5182
5887
6505
5874
3622
